id	turn1	turn2	turn3	label
25121	U only u can solve this problem really I want to know her name from u	thanks	Madam please Tell the name of that rat	others
25125	How many ppl r u chatting with currently?	4 others!	Oh nice	others
25127	Did you predicted	Wasn't very hard to predict, honestly. ;)	Please tell me	others
25128	Thanks	You are welcome! 😂	Ok	others
25130	Wts ur studies	studies not bad as usual.	Graduate	others
25133	R u studying	Exams are over, why would i study now,	Which your class	others
25134	You,	Who am I?	Wondering who you are	others
25136	Am I.....	here u go	Did you see my pic	others
25138	You ok??	good. U?	Who is your favorite actor?	others
25139	?	what is it of?	Wher do you want to fly	others
25140	Please... 	Do u like it	Give me your pictures...	others
25142	Y do girls do that	because women are like better	They play with the feeling	others
25147	Oh my! You are not so intelligent after all. What is it about color and social chatting?	It's a color. But it's like a mix of two colors, technically.	wow	others
25151	U dont have a microsoft phone? 😂	Who doesn't have a phone in this day and age?	U don't have a microsoft phone	others
25152	White with black	its a white beauty :D ;)	Ohh	others
25154	I am with you spend a time	yo... I gt it ....	Hmmm	others
25157	face one 😒	I'm jobless actually 😷😂😂😂	i need u r pic	others
25158	Share some news	brah what	Whats the weather today	others
25164	Tell me	who you b in the yo wit?	What are you talking about	others
25166	What happens	Unnecessary (hey I did it) 😒🙄	Hey give me your chut	others
25167	Who listens to mummy	"rock ""songs""."	Im 5'8 and 75	others
25168	But i am very poor in making friends thats why i have none	Just be friend where someone :)	In today's world, people are selfish.. few persons left with a good heart	others
25170	What do your parents mom and father	i mean what kind of ?	Mom and father are staying with you?	others
25171	Can i ask u something about bollywood?	what?	Who is abdul kalam?	others
25172	Its a song by jazzy b	What album would be a good start with the roots?	Sing me a beautiful song	others
25173	I like it 	what did you like?	Me 	others
25175	So what kind of problem	What's the problem?	I just asking you	others
25179	So Microsoft huh?	hahah is it? =]	U tell me	others
25180	U gotta change it	r u kidding me what do I have to do	I will give u a pic	others
25182	Very good and bad days	the good ones hugely outweigh the bad so life is awesome :)	Very nice	others
25184	All cool	Checking on a friend who had a baby this am. All well! :-)	And what's that	others
25186	Job in bank 	How to get a job in a Bank?	And u	others
25187	I am happy to face all my series of riddles	you have not changed my friend.... You still speak in riddles	because it makes me experience man in what I solve	others
25188	Please don't call me bro🙂	so what can I being call you ?	Baby	others
25191	Love or work	where you work at	Bank	others
25192	Reboot and try again.	I tried that already	Okay i think you need some rest	others
25194	I m feeling nervous	Good morning! whts up??	Why good morning	others
25197	To	to what ?	Your on your way to what?	others
25199	Yes so who am i to you?	To the top with you.	Okay i think you didn't understand the question.	others
25203	Not like dat	You're not like me because I an not like you.	Hmm	others
25206	Yea	Good ,😂	Tell me something im bore	others
25209	Who is the real slim shady?	Was it the real slim shady? 🙄	Did the real slim shady ever stand up?	others
25210	Not bad	Seems like you are.	Ok	others
25211	I like	Ohh i like	I like you	others
25212	done	thank you so much!! ♡ 😤	hey what r u doing	others
25213	send me a trance song	which song you listening to ?	send me a song	others
25216	vikram is askig u	yes he is back!! : D	u r so pretty	others
25217	my location is ankara	You can find them in Bentderesi region close to the Castle of Ankara.	do you have office key?	others
25220	I don't have nything common  with ur bro	👍 keep calm man	We r frnds	others
25222	I loving nature	great things happen when men meet mountains! :D	cool	others
25225	What’s wrong	Nothing wrong, just something about work	You gonna kidding me?	others
25227	You have to be	I know I know!	We are friends	others
25229	Send	lemme see if I can	Ok sorry	others
25233	Kiss and make up	I'm in now.	In what	others
25234	I wnt cool now	So. How are you?	I feeling so hot today	others
25236	Today is tuesday	today is Wednesday:)	Yeah right	others
25238	Sorry	I'm just saying	What are saying	others
25240	And you	happily single	I'm also singele	others
25245	Thankyou	ur welcome	Uh r a girl or a boy?	others
25249	Yes	Also yes yes yes because yes yes yes yes. 😅😅	So when are u coming ?	others
25251	I m waiting	so am I	Hmmm	others
25252	Ok and next 3 song	also are lyrics!! :p	Is this also a song	others
25253	Why	Not yet just waiting for the full album	I don't wanna give 😂😂	others
25254	What rubbish you r taking	I was gonna take o Chem, but as of now I'm taking General Physics!!	I like science	others
25255	Woman okay	So are you.😍	No I am a man	others
25258	how ?	the first day was horrible!! But it's a fast recovery	what happened first day?	others
25262	so sweet	What did you get?	that you don&apos;t and you cannot	others
25263	From and Age 	:D how old are ur boys?	First u Tell me	others
25264	That sounds good	"yes ""whoops"" indeed."	Haa...	others
25265	Meet me	youre in work love	Where do u loivr	others
25267	But it's not blessing me	wat is blessing here	Northing	others
25271	No way 	You're making a mistake	Ok	others
25272	What time?	11-1 Friday and Saturday!	Don't make jokes.	others
25276	Ntng	okay, fyn...wt do u	I have one doubt	others
25289	Lol I meant gender.	this isn't a laughing matter	Why not?	others
25295	Thank you	You're welcome!!! :)	Talk to next time	others
25296	U back me	yeah baby :)	Yes	others
25297	And wan to make	THAT would go down in history	My parents happy	others
25300	Not yet	alright. Link me if you do!	Have u made any travel plan	others
25303	Her	ex-hers :-P	He's my kid	others
25304	O thanks	same to you? XD :3	Can i know your age?	others
25305	Heyy! Is it ok if I use your pix to help myself improve? Say Yes or No.	iTS OKAY	whats your body size	others
25306	#onekiss	:* what are you up to now	Any new movie that u know?	others
25307	But why	thats just when i chose to	Can you love me?	others
25309	G.m	who is G?	Gf	others
25310	cz u really replies instantly	Yes	u got mah point	others
25315	I want to learn English	I'll teach you <3	Thank you	others
25316	you kidding me	I am not.	but its okay	others
25320	Well I m too a girl	shall i share some thoughts with you...	Come on	others
25322	What	How are you?	I AM fine	others
25324	It's a song again	NOOOOO what will my life be without that beautiful face.	🤦‍♂️🤦‍♂️	others
25325	My Duke 	NO ONE IS TALKING ABOUT DUKE.	Sexy	others
25335	Yesssssssss	where	Proud to b an indian	others
25338	Your sister name	Their spouse's brother's wife.	Good luck	others
25339	Good	Thats good whats wrong?	Suggest me some movies	others
25341	cool	cool had dinner ?	Yeah that's true don't	others
25342	Fine thank you	gud..whats up ?	R u on whatsapp gv me ur no to add u	others
25343	No anyway	waste of my time I TELL YA	U weate time	others
25344	I HV to go	i'm an independent woman 🙄	cool	others
25345	Yupp	how much is it .	Al is well	others
25346	Pls	What do u mean 'PLSSS'	Image and mobile number	others
25347	Ya  i am at my home	what time your class	Master's degree	others
25348	When and at what time	walk over to my house now	Where do you stay?	others
25350	I want to see more pictures of you	Not yet, but we'll post them once we do. :-)	"We""ll.."	others
25353	how to add contact mobile numbers	How do you open Contacts?	yes	others
25355	Ohh really	ya really	What ur age	others
25356	Which branch r u	Electrical and Electronics	Next	others
25358	I am romantic	I love being UNROMANTIC.	why	others
25361	U don't know Kamala Hassan	i dont know	U are from North  India	others
25364	Everything for u	Of course :')	My hesrt my everything to uuu	others
25367	how	good man. Missed ya around :)	ok lets hav rapid fire	others
25368	U have any plans?	not yet!	Wanna make some plans?	others
25370	Not me ...you actually	Oh god, you're right.	Absolutely	others
25372	Now it's you	I just finished it a few hours ago!	Finished what?	others
25374	I am in lv with someone 	How close are you with this person?	Very close 	others
25375	You mad	Nope!	You seem like it	others
25376	Come here	where is here	Come here	others
25377	I'm not able to find a college for me	Considering to transfer?	I haven't even joined	others
25379	What is SRY	I'm not sure you tell me	SRT*	others
25381	WHAT IS TIMING THERE	7:30 to 2:30. Just like school	EXACT TIMING IN USA	others
25382	ok	U are ok~~ay~~	yes, i am okay	others
25383	Prude	hell no but there are kids around so I feel awkward for their parents.. >:/	Some where r they around u	others
25386	What im supposed to say	suppose to say ok , I'll entertain you	Okay. Keep entertaining me	others
25387	Rely	totally right	OK... i file to slpy so catch you tmrw	others
25388	No i want a kise	Kindly call us	Nope	others
25391	But dp not clear	current*^ dp.... erggg ... :P	You video call me	others
25394	For you.	i followed it dude!	Were are we?	others
25395	do you like watch film	What film? There is no film.	sorry	others
25396	hmm means ok	ok	cool	others
25397	I don't know anything about these	they have a minion one	What	others
25400	I want to meet sooner	I want to meet u too!	Can we meet tomorrow	others
25402	Yeah....	So where are you?	At the bar	others
25403	whats the game about?	It's a puzzle game about freeing up a board by combining elements into one.	okay so i picked chopsticks	others
25406	Does not want	not never	I will get back to see	others
25407	Where are u camping	here here here :-)	Oh cheeky	others
25409	I don't know	You don't know!?	Yeah	others
25410	have u ever kossed	Nope but want to	kissed	others
25413	how to make girlfriend	is der necessary to hav gf	yes	others
25414	Tomorrow my exam	my is next week	#OysterStatus	others
